59218.2073401	1.96006286191e-10	1.38049207757e-12	1.88694829475e-10	1.37857521526e-12	1.68182188689e-10	1.36952945709e-12
59218.9971318	3.6738379837e-07	3.60797721776e-05	1.85994456322e-10	9.71071389086e-13	1.62465069248e-10	9.61849026692e-13
59220.0788563	1.26887838688e-10	1.40695925068e-12	1.21202059626e-10	1.35627513891e-12	1.05319793763e-10	1.34391520427e-12
59221.046935	1.23370123646e-10	9.16612461495e-13	1.18492264681e-10	8.48545758607e-13	1.03635846719e-10	8.86769762568e-13
59222.2087174	1.63000899121e-10	1.36499883332e-12	1.56815865731e-10	1.3827143947e-12	1.36990357803e-10	1.36994676201e-12
59223.0478609	1.34211583367e-10	1.11628736178e-12	1.29074365847e-10	1.10940666699e-12	1.12509708635e-10	1.09895476381e-12
59224.0159049	1.1229230588e-10	1.27199273962e-12	1.05077564959e-10	1.17452531997e-12	8.9784217091e-11	1.16049133461e-12
59225.04881	1.55858323352e-10	1.31679783057e-12	1.47887000328e-10	1.33788022199e-12	1.30523887423e-10	1.32888458328e-12
59226.2109628	2.05494404135e-10	1.70709926719e-12	1.94446441645e-10	1.79477760822e-12	1.69945629386e-10	1.78155886464e-12
59227.0503494	1.07181541787e-10	9.5394516386e-13	1.01486903077e-10	9.20474884358e-13	8.75185270884e-11	9.13928420581e-13
59228.7290646	1.33048505318e-10	2.28606455589e-12	1.21929838903e-10	2.34757568106e-12	1.0227276559e-10	2.32657743546e-12
59229.3102799	1.09521655537e-10	9.28534689211e-13	1.04020754609e-10	9.16095878923e-13	9.01571137606e-11	9.20748021514e-13
59230.7317267	1.11355071215e-10	1.57710507914e-12	1.07349493581e-10	1.56409025935e-12	9.30679183163e-11	1.56881415187e-12
59231.3131387	9.47327184504e-11	7.2438725883e-13	8.75991717633e-11	7.32823147005e-13	7.44560512773e-11	7.28125549389e-13
59232.5406503	1.12680820319e-10	1.16259077548e-12	1.04908336354e-10	1.19041335675e-12	8.96809086716e-11	1.18287111724e-12
59233.057097	1.08302878609e-10	8.86433535048e-13	1.00302094034e-10	9.34869125977e-13	8.56840527692e-11	9.11032245259e-13
59234.284354	1.00855595962e-10	1.15314331215e-12	9.60727008489e-11	1.11475012828e-12	8.40233513908e-11	1.10481448286e-12
59234.9946202	9.51699848113e-11	6.936789501e-13	9.03649473722e-11	6.30427283057e-13	7.87227034551e-11	6.28287935626e-13
59236.0279419	8.12456280056e-11	7.72811357433e-13	7.65420342072e-11	7.81679083736e-13	6.59933234264e-11	7.7467265841e-13
59237.3841225	7.09087778262e-11	9.15528699999e-13	6.58415429943e-11	9.56189202823e-13	5.60660551648e-11	9.51637868095e-13
59238.093972	9.06149802232e-11	8.7559326129e-13	8.58420340888e-11	8.62803623666e-13	7.48169500511e-11	8.56131297764e-13
59240.6742382	7.09251070556e-11	2.12388616737e-12	6.80299262265e-11	2.12515429278e-12	5.88708084702e-11	2.10451806949e-12
59241.1259281	8.0890961941e-11	7.93358774888e-13	7.67008187694e-11	8.00829945007e-13	6.71892819776e-11	7.92404274452e-13
59242.2880461	7.86502305459e-11	9.01332339158e-13	7.3807415842e-11	9.21569989541e-13	6.34453795776e-11	9.1312140725e-13
59242.9982197	9.08866299066e-11	7.60126918644e-13	8.60597341193e-11	7.54987103929e-13	7.52662017056e-11	7.50001397505e-13
59246.2260669	8.76597040321e-11	1.44533132189e-12	8.26418441716e-11	1.46878588322e-12	7.11049769542e-11	1.46587917898e-12
59248.0335785	2.00115164396e-10	3.74043476499e-12	1.97469487941e-10	3.73610375546e-12	1.83818831055e-10	3.72470721776e-12
59250.0347128	1.39273984328e-10	2.17182935276e-12	1.29771701823e-10	2.23847330659e-12	1.11408929186e-10	2.22170236861e-12
59251.9712984	3.43779519313e-10	4.18487055174e-12	3.3888316926e-10	3.92610171669e-12	3.18507746958e-10	3.88203390461e-12
59252.1649558	2.49942437009e-10	2.84855310018e-12	2.42398540175e-10	2.84795100909e-12	2.19720207252e-10	2.83509198919e-12
59253.5893193	6.96257682165e-10	1.87856097233e-12	6.65242519946e-10	2.08955804019e-12	5.91316503198e-10	2.06482180768e-12
59254.037016	9.24357565288e-10	4.84586903374e-12	8.84484038523e-10	4.91067850341e-12	7.87970574935e-10	4.88562080695e-12
59256.0382544	9.64606091123e-10	5.17796246014e-12	9.23570388234e-10	5.24179602955e-12	8.24081187535e-10	5.07636659524e-12
59257.0738563	8.98566037854e-10	4.60770091183e-12	8.48242444561e-10	4.77513130041e-12	7.43224470038e-10	4.39528073942e-12
59259.7184512	1.00237447726e-09	5.52301890113e-12	9.58517397686e-10	4.96729439425e-12	8.47168891765e-10	4.94786916644e-12
59262.1727105	6.67451940449e-10	6.04679448956e-12	6.43472512964e-10	5.78292026402e-12	5.7412968188e-10	5.76992695943e-12
59263.0126063	4.66508971348e-10	3.46100362713e-12	4.53106194979e-10	3.4253012387e-12	4.05200525574e-10	3.59587326756e-12
59264.37006	6.03406522008e-10	8.10368169454e-12	5.87543464791e-10	7.94188258668e-12	5.2917583042e-10	7.88968450644e-12
